3,0,North to Silver Spring Station,30,70,6933191,6377,1002762,38.967176,-77.027401,38.894268,-77.021873,2015-02-20 23:06:49,23:06:49,2015,02,20,2015-02-20 23:06:49.814000,39
4,0,North to Silver Spring Station,31,70,6933190,7215,1002762,38.967176,-77.027401,38.8936,-77.023827,2015-02-20 23:06:49,23:06:49,2015,02,20,2015-02-20 23:06:49.814000,40
0,0,North to Silver Spring Station,15,70,6933204,2137,1002840,38.977902,-77.026327,38.936253,-77.024223,2015-02-20 23:06:50,23:06:50,2015,02,20,2015-02-20 23:06:50.868000,41
1,0,North to Silver Spring Station,16,70,6933188,6390,1002840,38.977902,-77.026327,38.932877,-77.023705,2015-02-20 23:06:50,23:06:50,2015,02,20,2015-02-20 23:06:50.868000,42
2,0,North to Silver Spring Station,18,70,6933189,6436,1002840,38.977902,-77.026327,38.927094,-77.022942,2015-02-20 23:06:50,23:06:50,2015,02,20,2015-02-20 23:06:50.868000,43
3,0,North to Silver Spring Station,34,70,6933191,6377,1002840,38.977902,-77.026327,38.894268,-77.021873,2015-02-20 23:06:50,23:06:50,2015,02,20,2015-02-20 23:06:50.868000,44
4,0,North to Silver Spring Station,35,70,6933190,7215,1002840,38.977902,-77.026327,38.8936,-77.023827,2015-02-20 23:06:50,23:06:50,2015,02,20,2015-02-20 23:06:50.868000,45
0,0,North to Silver Spring Station,18,70,6933204,2137,2002534,38.988704,-77.027676,38.936253,-77.024223,2015-02-20 23:06:51,23:06:51,2015,02,20,2015-02-20 23:06:51.856000,46
1,0,North to Silver Spring Station,19,70,6933188,6390,2002534,38.988704,-77.027676,38.932877,-77.023705,2015-02-20 23:06:51,23:06:51,2015,02,20,2015-02-20 23:06:51.856000,47
2,0,North to Silver Spring Station,22,70,6933189,6436,2002534,38.988704,-77.027676,38.927094,-77.022942,2015-02-20 23:06:51,23:06:51,2015,02,20,2015-02-20 23:06:51.856000,48
3,0,North to Silver Spring Station,37,70,6933191,6377,2002534,38.988704,-77.027676,38.894268,-77.021873,2015-02-20 23:06:51,23:06:51,2015,02,20,2015-02-20 23:06:51.856000,49
4,0,North to Silver Spring Station,38,70,6933190,7215,2002534,38.988704,-77.027676,38.8936,-77.023827,2015-02-20 23:06:51,23:06:51,2015,02,20,2015-02-20 23:06:51.856000,50
0,1,South to Archives,0,70,6933295,5306,1002853,38.981361,-77.026647,38.989262,-77.026756,2015-02-20 23:06:53,23:06:53,2015,02,20,2015-02-20 23:06:53.858000,51
1,1,South to Archives,27,70,6933296,2137,1002853,38.981361,-77.026647,38.936253,-77.024223,2015-02-20 23:06:53,23:06:53,2015,02,20,2015-02-20 23:06:53.858000,52
2,1,South to Archives,31,70,6933309,6436,1002853,38.981361,-77.026647,38.927094,-77.022942,2015-02-20 23:06:53,23:06:53,2015,02,20,2015-02-20 23:06:53.858000,53
3,1,South to Archives,47,70,6933297,7215,1002853,38.981361,-77.026647,38.8936,-77.023827,2015-02-20 23:06:53,23:06:53,2015,02,20,2015-02-20 23:06:53.858000,54
4,1,South to Archives,58,70,6933298,6501,1002853,38.981361,-77.026647,38.900799,-77.021988,2015-02-20 23:06:53,23:06:53,2015,02,20,2015-02-20 23:06:53.858000,55
0,1,South to Archives,6,70,6933295,5306,1002767,38.967723,-77.027577,38.989262,-77.026756,2015-02-20 23:06:54,23:06:54,2015,02,20,2015-02-20 23:06:54.895000,56
1,1,South to Archives,32,70,6933296,2137,1002767,38.967723,-77.027577,38.936253,-77.024223,2015-02-20 23:06:54,23:06:54,2015,02,20,2015-02-20 23:06:54.895000,57
2,1,South to Archives,36,70,6933309,6436,1002767,38.967723,-77.027577,38.927094,-77.022942,2015-02-20 23:06:54,23:06:54,2015,02,20,2015-02-20 23:06:54.895000,58
3,1,South to Archives,53,70,6933297,7215,1002767,38.967723,-77.027577,38.8936,-77.023827,2015-02-20 23:06:54,23:06:54,2015,02,20,2015-02-20 23:06:54.895000,59
4,1,South to Archives,62,70,6933298,6501,1002767,38.967723,-77.027577,38.900799,-77.021988,2015-02-20 23:06:54,23:06:54,2015,02,20,2015-02-20 23:06:54.895000,60
0,1,South to Archives,10,70,6933295,5306,1002617,38.956363,-77.028165,38.989262,-77.026756,2015-02-20 23:06:55,23:06:55,2015,02,20,2015-02-20 23:06:55.945000,61
1,1,South to Archives,37,70,6933296,2137,1002617,38.956363,-77.028165,38.936253,-77.024223,2015-02-20 23:06:55,23:06:55,2015,02,20,2015-02-20 23:06:55.945000,62
2,1,South to Archives,40,70,6933309,6436,1002617,38.956363,-77.028165,38.927094,-77.022942,2015-02-20 23:06:55,23:06:55,2015,02,20,2015-02-20 23:06:55.945000,63
3,1,South to Archives,56,70,6933297,7215,1002617,38.956363,-77.028165,38.8936,-77.023827,2015-02-20 23:06:55,23:06:55,2015,02,20,2015-02-20 23:06:55.945000,64
4,1,South to Archives,66,70,6933298,6501,1002617,38.956363,-77.028165,38.900799,-77.021988,2015-02-20 23:06:55,23:06:55,2015,02,20,2015-02-20 23:06:55.945000,65
0,1,South to Archives,2,70,6933294,7214,1002453,38.946257,-77.026759,38.956375,-77.028122,2015-02-20 23:06:56,23:06:56,2015,02,20,2015-02-20 23:06:56.904000,66
1,1,South to Archives,13,70,6933295,5306,1002453,38.946257,-77.026759,38.989262,-77.026756,2015-02-20 23:06:56,23:06:56,2015,02,20,2015-02-20 23:06:56.904000,67
2,1,South to Archives,40,70,6933296,2137,1002453,38.946257,-77.026759,38.936253,-77.024223,2015-02-20 23:06:56,23:06:56,2015,02,20,2015-02-20 23:06:56.904000,68
3,1,South to Archives,44,70,6933309,6436,1002453,38.946257,-77.026759,38.927094,-77.022942,2015-02-20 23:06:56,23:06:56,2015,02,20,2015-02-20 23:06:56.904000,69
4,1,South to Archives,59,70,6933297,7215,1002453,38.946257,-77.026759,38.8936,-77.023827,2015-02-20 23:06:56,23:06:56,2015,02,20,2015-02-20 23:06:56.904000,70
0,1,South to Archives,8,70,6933294,7214,1002169,38.933762,-77.024035,38.956375,-77.028122,2015-02-20 23:06:57,23:06:57,2015,02,20,2015-02-20 23:06:57.948000,71
1,1,South to Archives,19,70,6933295,5306,1002169,38.933762,-77.024035,38.989262,-77.026756,2015-02-20 23:06:57,23:06:57,2015,02,20,2015-02-20 23:06:57.948000,72
2,1,South to Archives,46,70,6933296,2137,1002169,38.933762,-77.024035,38.936253,-77.024223,2015-02-20 23:06:57,23:06:57,2015,02,20,2015-02-20 23:06:57.948000,73
3,1,South to Archives,49,70,6933309,6436,1002169,38.933762,-77.024035,38.927094,-77.022942,2015-02-20 23:06:57,23:06:57,2015,02,20,2015-02-20 23:06:57.948000,74
4,1,South to Archives,63,70,6933297,7215,1002169,38.933762,-77.024035,38.8936,-77.023827,2015-02-20 23:06:57,23:06:57,2015,02,20,2015-02-20 23:06:57.948000,75
0,1,South to Archives,11,70,6933294,7214,1001948,38.926762,-77.023003,38.956375,-77.028122,2015-02-20 23:06:59,23:06:59,2015,02,20,2015-02-20 23:06:59,76
1,1,South to Archives,22,70,6933295,5306,1001948,38.926762,-77.023003,38.989262,-77.026756,2015-02-20 23:06:59,23:06:59,2015,02,20,2015-02-20 23:06:59,77
2,1,South to Archives,49,70,6933296,2137,1001948,38.926762,-77.023003,38.936253,-77.024223,2015-02-20 23:06:59,23:06:59,2015,02,20,2015-02-20 23:06:59,78
3,1,South to Archives,52,70,6933309,6436,1001948,38.926762,-77.023003,38.927094,-77.022942,2015-02-20 23:06:59,23:06:59,2015,02,20,2015-02-20 23:06:59,79
4,1,South to Archives,66,70,6933297,7215,1001948,38.926762,-77.023003,38.8936,-77.023827,2015-02-20 23:06:59,23:06:59,2015,02,20,2015-02-20 23:06:59,80
0,1,South to Archives,0,70,6933308,2120,1001709,38.91799,-77.022,38.923016,-77.0224,2015-02-20 23:06:59,23:06:59,2015,02,20,2015-02-20 23:06:59.985000,81
1,1,South to Archives,14,70,6933294,7214,1001709,38.91799,-77.022,38.956375,-77.028122,2015-02-20 23:06:59,23:06:59,2015,02,20,2015-02-20 23:06:59.985000,82
2,1,South to Archives,25,70,6933295,5306,1001709,38.91799,-77.022,38.989262,-77.026756,2015-02-20 23:06:59,23:06:59,2015,02,20,2015-02-20 23:06:59.985000,83
3,1,South to Archives,52,70,6933296,2137,1001709,38.91799,-77.022,38.936253,-77.024223,2015-02-20 23:06:59,23:06:59,2015,02,20,2015-02-20 23:06:59.985000,84
4,1,South to Archives,55,70,6933309,6436,1001709,38.91799,-77.022,38.927094,-77.022942,2015-02-20 23:06:59,23:06:59,2015,02,20,2015-02-20 23:06:59.985000,85
0,1,South to Archives,5,70,6933308,2120,1001414,38.909263,-77.022023,38.923016,-77.0224,2015-02-20 23:07:00,23:07:00,2015,02,20,2015-02-20 23:07:00.991000,86
1,1,South to Archives,18,70,6933294,7214,1001414,38.909263,-77.022023,38.956375,-77.028122,2015-02-20 23:07:00,23:07:00,2015,02,20,2015-02-20 23:07:00.991000,87
2,1,South to Archives,29,70,6933295,5306,1001414,38.909263,-77.022023,38.989262,-77.026756,2015-02-20 23:07:00,23:07:00,2015,02,20,2015-02-20 23:07:00.991000,88
3,1,South to Archives,55,70,6933296,2137,1001414,38.909263,-77.022023,38.936253,-77.024223,2015-02-20 23:07:00,23:07:00,2015,02,20,2015-02-20 23:07:00.991000,89
4,1,South to Archives,58,70,6933309,6436,1001414,38.909263,-77.022023,38.927094,-77.022942,2015-02-20 23:07:00,23:07:00,2015,02,20,2015-02-20 23:07:00.991000,90
0,1,South to Archives,9,70,6933308,2120,1001177,38.901057,-77.022022,38.923016,-77.0224,2015-02-20 23:07:02,23:07:02,2015,02,20,2015-02-20 23:07:02.010000,91
1,1,South to Archives,23,70,6933294,7214,1001177,38.901057,-77.022022,38.956375,-77.028122,2015-02-20 23:07:02,23:07:02,2015,02,20,2015-02-20 23:07:02.010000,92
2,1,South to Archives,34,70,6933295,5306,1001177,38.901057,-77.022022,38.989262,-77.026756,2015-02-20 23:07:02,23:07:02,2015,02,20,2015-02-20 23:07:02.010000,93
3,1,South to Archives,59,70,6933296,2137,1001177,38.901057,-77.022022,38.936253,-77.024223,2015-02-20 23:07:02,23:07:02,2015,02,20,2015-02-20 23:07:02.010000,94
4,1,South to Archives,62,70,6933309,6436,1001177,38.901057,-77.022022,38.927094,-77.022942,2015-02-20 23:07:02,23:07:02,2015,02,20,2015-02-20 23:07:02.010000,95
0,0,North to Silver Spring Station,1,70,6933191,6377,1003418,38.899635,-77.021817,38.897804,-77.021873,2015-02-20 23:08:47,23:08:47,2015,02,20,2015-02-20 23:08:47.310000,96
1,0,North to Silver Spring Station,2,70,6933190,7215,1003418,38.899635,-77.021817,38.895802,-77.021851,2015-02-20 23:08:47,23:08:47,2015,02,20,2015-02-20 23:08:47.310000,97
2,0,North to Silver Spring Station,9,70,6933192,6501,1003418,38.899635,-77.021817,38.900028,-77.022018,2015-02-20 23:08:47,23:08:47,2015,02,20,2015-02-20 23:08:47.310000,98
3,0,North to Silver Spring Station,19,70,6933205,2120,1003418,38.899635,-77.021817,38.918232,-77.021942,2015-02-20 23:08:47,23:08:47,2015,02,20,2015-02-20 23:08:47.310000,99
4,0,North to Silver Spring Station,30,70,6933193,7214,1003418,38.899635,-77.021817,38.94812,-77.026932,2015-02-20 23:08:47,23:08:47,2015,02,20,2015-02-20 23:08:47.310000,100
0,0,North to Silver Spring Station,5,70,6933191,6377,1001396,38.908405,-77.021821,38.897804,-77.021873,2015-02-20 23:08:48,23:08:48,2015,02,20,2015-02-20 23:08:48.281000,101
1,0,North to Silver Spring Station,6,70,6933190,7215,1001396,38.908405,-77.021821,38.895802,-77.021851,2015-02-20 23:08:48,23:08:48,2015,02,20,2015-02-20 23:08:48.281000,102
2,0,North to Silver Spring Station,13,70,6933192,6501,1001396,38.908405,-77.021821,38.900028,-77.022018,2015-02-20 23:08:48,23:08:48,2015,02,20,2015-02-20 23:08:48.281000,103
3,0,North to Silver Spring Station,23,70,6933205,2120,1001396,38.908405,-77.021821,38.918232,-77.021942,2015-02-20 23:08:48,23:08:48,2015,02,20,2015-02-20 23:08:48.281000,104
4,0,North to Silver Spring Station,34,70,6933193,7214,1001396,38.908405,-77.021821,38.94812,-77.026932,2015-02-20 23:08:48,23:08:48,2015,02,20,2015-02-20 23:08:48.281000,105
0,0,North to Silver Spring Station,9,70,6933191,6377,1001703,38.917606,-77.021807,38.897804,-77.021873,2015-02-20 23:08:49,23:08:49,2015,02,20,2015-02-20 23:08:49.292000,106
1,0,North to Silver Spring Station,10,70,6933190,7215,1001703,38.917606,-77.021807,38.895802,-77.021851,2015-02-20 23:08:49,23:08:49,2015,02,20,2015-02-20 23:08:49.292000,107
2,0,North to Silver Spring Station,17,70,6933192,6501,1001703,38.917606,-77.021807,38.900028,-77.022018,2015-02-20 23:08:49,23:08:49,2015,02,20,2015-02-20 23:08:49.292000,108
3,0,North to Silver Spring Station,27,70,6933205,2120,1001703,38.917606,-77.021807,38.918232,-77.021942,2015-02-20 23:08:49,23:08:49,2015,02,20,2015-02-20 23:08:49.292000,109
4,0,North to Silver Spring Station,39,70,6933193,7214,1001703,38.917606,-77.021807,38.94812,-77.026932,2015-02-20 23:08:49,23:08:49,2015,02,20,2015-02-20 23:08:49.292000,110
0,0,North to Silver Spring Station,13,70,6933191,6377,1001939,38.926424,-77.022726,38.897804,-77.021873,2015-02-20 23:08:50,23:08:50,2015,02,20,2015-02-20 23:08:50.308000,111
1,0,North to Silver Spring Station,14,70,6933190,7215,1001939,38.926424,-77.022726,38.895802,-77.021851,2015-02-20 23:08:50,23:08:50,2015,02,20,2015-02-20 23:08:50.308000,112
2,0,North to Silver Spring Station,21,70,6933192,6501,1001939,38.926424,-77.022726,38.900028,-77.022018,2015-02-20 23:08:50,23:08:50,2015,02,20,2015-02-20 23:08:50.308000,113
3,0,North to Silver Spring Station,30,70,6933205,2120,1001939,38.926424,-77.022726,38.918232,-77.021942,2015-02-20 23:08:50,23:08:50,2015,02,20,2015-02-20 23:08:50.308000,114
4,0,North to Silver Spring Station,42,70,6933193,7214,1001939,38.926424,-77.022726,38.94812,-77.026932,2015-02-20 23:08:50,23:08:50,2015,02,20,2015-02-20 23:08:50.308000,115
0,0,North to Silver Spring Station,0,70,6933188,6390,1003419,38.937077,-77.024302,38.937111,-77.024323,2015-02-20 23:08:51,23:08:51,2015,02,20,2015-02-20 23:08:51.273000,116
1,0,North to Silver Spring Station,1,70,6933189,6436,1003419,38.937077,-77.024302,38.930138,-77.023346,2015-02-20 23:08:51,23:08:51,2015,02,20,2015-02-20 23:08:51.273000,117
2,0,North to Silver Spring Station,17,70,6933191,6377,1003419,38.937077,-77.024302,38.897804,-77.021873,2015-02-20 23:08:51,23:08:51,2015,02,20,2015-02-20 23:08:51.273000,118
3,0,North to Silver Spring Station,18,70,6933190,7215,1003419,38.937077,-77.024302,38.895802,-77.021851,2015-02-20 23:08:51,23:08:51,2015,02,20,2015-02-20 23:08:51.273000,119
4,0,North to Silver Spring Station,25,70,6933192,6501,1003419,38.937077,-77.024302,38.900028,-77.022018,2015-02-20 23:08:51,23:08:51,2015,02,20,2015-02-20 23:08:51.273000,120
0,0,North to Silver Spring Station,4,70,6933204,2137,1003613,38.94859,-77.026861,38.93705,-77.024254,2015-02-20 23:08:52,23:08:52,2015,02,20,2015-02-20 23:08:52.343000,121
1,0,North to Silver Spring Station,4,70,6933188,6390,1003613,38.94859,-77.026861,38.937111,-77.024323,2015-02-20 23:08:52,23:08:52,2015,02,20,2015-02-20 23:08:52.343000,122
2,0,North to Silver Spring Station,6,70,6933189,6436,1003613,38.94859,-77.026861,38.930138,-77.023346,2015-02-20 23:08:52,23:08:52,2015,02,20,2015-02-20 23:08:52.343000,123
3,0,North to Silver Spring Station,21,70,6933191,6377,1003613,38.94859,-77.026861,38.897804,-77.021873,2015-02-20 23:08:52,23:08:52,2015,02,20,2015-02-20 23:08:52.343000,124
4,0,North to Silver Spring Station,22,70,6933190,7215,1003613,38.94859,-77.026861,38.895802,-77.021851,2015-02-20 23:08:52,23:08:52,2015,02,20,2015-02-20 23:08:52.343000,125
0,0,North to Silver Spring Station,7,70,6933204,2137,1002599,38.956048,-77.027892,38.93705,-77.024254,2015-02-20 23:08:53,23:08:53,2015,02,20,2015-02-20 23:08:53.362000,126
1,0,North to Silver Spring Station,7,70,6933188,6390,1002599,38.956048,-77.027892,38.937111,-77.024323,2015-02-20 23:08:53,23:08:53,2015,02,20,2015-02-20 23:08:53.362000,127
2,0,North to Silver Spring Station,9,70,6933189,6436,1002599,38.956048,-77.027892,38.930138,-77.023346,2015-02-20 23:08:53,23:08:53,2015,02,20,2015-02-20 23:08:53.362000,128
3,0,North to Silver Spring Station,24,70,6933191,6377,1002599,38.956048,-77.027892,38.897804,-77.021873,2015-02-20 23:08:53,23:08:53,2015,02,20,2015-02-20 23:08:53.362000,129
4,0,North to Silver Spring Station,26,70,6933190,7215,1002599,38.956048,-77.027892,38.895802,-77.021851,2015-02-20 23:08:53,23:08:53,2015,02,20,2015-02-20 23:08:53.362000,130
0,0,North to Silver Spring Station,11,70,6933204,2137,1002762,38.967176,-77.027401,38.93705,-77.024254,2015-02-20 23:08:54,23:08:54,2015,02,20,2015-02-20 23:08:54.662000,131
1,0,North to Silver Spring Station,11,70,6933188,6390,1002762,38.967176,-77.027401,38.937111,-77.024323,2015-02-20 23:08:54,23:08:54,2015,02,20,2015-02-20 23:08:54.662000,132
2,0,North to Silver Spring Station,13,70,6933189,6436,1002762,38.967176,-77.027401,38.930138,-77.023346,2015-02-20 23:08:54,23:08:54,2015,02,20,2015-02-20 23:08:54.662000,133
3,0,North to Silver Spring Station,29,70,6933191,6377,1002762,38.967176,-77.027401,38.897804,-77.021873,2015-02-20 23:08:54,23:08:54,2015,02,20,2015-02-20 23:08:54.662000,134
4,0,North to Silver Spring Station,30,70,6933190,7215,1002762,38.967176,-77.027401,38.895802,-77.021851,2015-02-20 23:08:54,23:08:54,2015,02,20,2015-02-20 23:08:54.662000,135
0,0,North to Silver Spring Station,15,70,6933204,2137,1002840,38.977902,-77.026327,38.93705,-77.024254,2015-02-20 23:08:55,23:08:55,2015,02,20,2015-02-20 23:08:55.396000,136
1,0,North to Silver Spring Station,15,70,6933188,6390,1002840,38.977902,-77.026327,38.937111,-77.024323,2015-02-20 23:08:55,23:08:55,2015,02,20,2015-02-20 23:08:55.396000,137
2,0,North to Silver Spring Station,17,70,6933189,6436,1002840,38.977902,-77.026327,38.930138,-77.023346,2015-02-20 23:08:55,23:08:55,2015,02,20,2015-02-20 23:08:55.396000,138
3,0,North to Silver Spring Station,32,70,6933191,6377,1002840,38.977902,-77.026327,38.897804,-77.021873,2015-02-20 23:08:55,23:08:55,2015,02,20,2015-02-20 23:08:55.396000,139
4,0,North to Silver Spring Station,34,70,6933190,7215,1002840,38.977902,-77.026327,38.895802,-77.021851,2015-02-20 23:08:55,23:08:55,2015,02,20,2015-02-20 23:08:55.396000,140
0,0,North to Silver Spring Station,18,70,6933204,2137,2002534,38.988704,-77.027676,38.93705,-77.024254,2015-02-20 23:08:56,23:08:56,2015,02,20,2015-02-20 23:08:56.414000,141
1,0,North to Silver Spring Station,18,70,6933188,6390,2002534,38.988704,-77.027676,38.937111,-77.024323,2015-02-20 23:08:56,23:08:56,2015,02,20,2015-02-20 23:08:56.414000,142
2,0,North to Silver Spring Station,20,70,6933189,6436,2002534,38.988704,-77.027676,38.930138,-77.023346,2015-02-20 23:08:56,23:08:56,2015,02,20,2015-02-20 23:08:56.414000,143
3,0,North to Silver Spring Station,36,70,6933191,6377,2002534,38.988704,-77.027676,38.897804,-77.021873,2015-02-20 23:08:56,23:08:56,2015,02,20,2015-02-20 23:08:56.414000,144
4,0,North to Silver Spring Station,37,70,6933190,7215,2002534,38.988704,-77.027676,38.895802,-77.021851,2015-02-20 23:08:56,23:08:56,2015,02,20,2015-02-20 23:08:56.414000,145
0,1,South to Archives,0,70,6933295,5306,1002853,38.981361,-77.026647,38.984161,-77.026688,2015-02-20 23:08:58,23:08:58,2015,02,20,2015-02-20 23:08:58.473000,146
1,1,South to Archives,28,70,6933296,2137,1002853,38.981361,-77.026647,38.93705,-77.024254,2015-02-20 23:08:58,23:08:58,2015,02,20,2015-02-20 23:08:58.473000,147
2,1,South to Archives,29,70,6933309,6436,1002853,38.981361,-77.026647,38.930138,-77.023346,2015-02-20 23:08:58,23:08:58,2015,02,20,2015-02-20 23:08:58.473000,148
